question_id	poll_id	cycle	state	pollster_id	pollster	sponsor_ids	sponsors	partisan	display_name	pollster_rating_id	pollster_rating_name	fte_grade	sample_size	population	population_full	methodology	office_type	seat_number	start_date	end_date	sponsor_candidate	tracking	nationwide_batch	created_at	notes	url	stage	dem	rep	ind
92824	57375	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		1/19/2019	1/22/2019		TRUE	FALSE	1/23/2019 8:01		https://docs.google.com/spreadsheets/d/e/2PACX-1vSDRXY3XbUZxutA66SmfIajPn7Gvh4IpsT0ZBZCDmFS2go2qejcqsABcPPcsdCT2Vcdix1amarp711G/pubhtml/sheet?headers=false&gid=0	general	42	36	
92825	57380	2020		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1996	rv	rv	Online	U.S. House		1/18/2019	1/22/2019			FALSE	1/23/2019 8:01		https://morningconsult.com/wp-content/uploads/2019/01/190140_crosstabs_POLITICO_RVs_v1_AP-3.pdf	general	43	38	
92812	57374	2020		1102	Emerson College				Emerson College	88	Emerson College	A-	942	rv	rv	IVR/Online	U.S. House		1/20/2019	1/21/2019			FALSE	1/22/2019 16:35		https://www.emerson.edu/news-events/emerson-college-today/voters-split-trumps-offer-temporary-relief-dreamers-oppose-amnesty-warren-leads-among-announced-2020-democratic-candidates	general	52.4	47.6	
92768	57360	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		1/18/2019	1/21/2019		TRUE	FALSE	1/22/2019 9:00		https://scottrasmussen.com/generic-ballot-daily/	general	41	35	
92760	57359	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/17/2019	1/20/2019		TRUE	FALSE	1/21/2019 16:00		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	35	
92759	57358	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/16/2019	1/19/2019		TRUE	FALSE	1/21/2019 16:00		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	36	
92750	57352	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		1/15/2019	1/18/2019		TRUE	FALSE	1/19/2019 9:59		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92751	57353	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7008	rv	rv	Online	U.S. House		1/11/2019	1/18/2019		TRUE	FALSE	1/19/2019 9:59		https://scottrasmussen.com/weekly-generic-ballot/	general	43	36	
92728	57335	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		1/14/2019	1/17/2019		TRUE	FALSE	1/18/2019 8:51		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92722	57332	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		1/13/2019	1/16/2019		TRUE	FALSE	1/17/2019 8:54		https://scottrasmussen.com/generic-ballot-daily/	general	44	35	
124116	66582	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		1/15/2019	1/15/2019			FALSE	5/29/2020 13:11		https://www.winningtheissues.org/wp-content/uploads/2019/03/Winning-the-Issues-January-2019-Survey.pdf	general	48	42	
92706	57317	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		1/12/2019	1/15/2019		TRUE	FALSE	1/16/2019 8:07		https://scottrasmussen.com/generic-ballot-daily/	general	44	35	
92669	57306	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		1/11/2019	1/14/2019		TRUE	FALSE	1/15/2019 8:16		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92676	57314	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/10/2019	1/13/2019		TRUE	FALSE	1/15/2019 11:47		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	37	
92675	57313	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/9/2019	1/12/2019		TRUE	FALSE	1/15/2019 11:47		https://scottrasmussen.com/toplines-congressional-ballot/	general	44	37	
92645	57294	2020		1416	Harris Insights & Analytics	960,985	Hill.TV | ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3015	rv	rv	Online	U.S. House		1/8/2019	1/11/2019		TRUE	FALSE	1/12/2019 10:01		https://scottrasmussen.com/generic-ballot-daily/	general	44	37	
92646	57295	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	7020	rv	rv	Online	U.S. House		1/4/2019	1/11/2019		TRUE	FALSE	1/12/2019 10:01		https://scottrasmussen.com/weekly-generic-ballot/	general	44	36	
92639	57291	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3015	rv	rv	Online	U.S. House		1/8/2019	1/10/2019		TRUE	FALSE	1/11/2019 8:05		https://scottrasmussen.com/generic-ballot-daily/	general	44	36	
92632	57288	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3010	rv	rv	Online	U.S. House		1/7/2019	1/9/2019		TRUE	FALSE	1/10/2019 8:10		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92595	57245	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		1/6/2019	1/8/2019		TRUE	FALSE	1/9/2019 8:18		https://scottrasmussen.com/generic-ballot-daily/	general	43	35	
92504	57231	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		1/5/2019	1/7/2019		TRUE	FALSE	1/8/2019 9:04		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92498	57230	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/4/2019	1/6/2019		TRUE	FALSE	1/7/2019 16:50		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	36	
92497	57229	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		1/3/2019	1/5/2019		TRUE	FALSE	1/7/2019 16:50		https://scottrasmussen.com/toplines-congressional-ballot/	general	43	37	
92483	57221	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		1/2/2019	1/4/2019		TRUE	FALSE	1/5/2019 9:08		https://scottrasmussen.com/generic-ballot-daily/	general	43	36	
92479	57218	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3012	rv	rv	Online	U.S. House		1/1/2019	1/3/2019		TRUE	FALSE	1/4/2019 10:38		https://scottrasmussen.com/generic-ballot-daily/	general	44	35	
92471	57208	2020		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3012	rv	rv	Online	U.S. House		12/31/2018	1/2/2019		TRUE	FALSE	1/3/2019 9:00		https://scottrasmussen.com/generic-ballot-daily/	general	45	35	
92434	57203	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		12/29/2018	12/31/2018		TRUE	FALSE	1/1/2019 8:28		https://scottrasmussen.com/trust-in-government-daily/	general	44	35	
124115	66581	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		12/29/2018	12/30/2018			FALSE	5/29/2020 13:11		https://www.winningtheissues.org/wp-content/uploads/2019/01/Winning-the-Issues-Dec-2018-.pdf	general	48	41	
92432	57195	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3001	rv	rv	Online	U.S. House		12/26/2018	12/28/2018		TRUE	FALSE	12/31/2018 9:02		https://scottrasmussen.com/trust-in-government-daily/	general	43	36	
92412	57190	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3001	rv	rv	Online	U.S. House		12/26/2018	12/27/2018		TRUE	FALSE	12/28/2018 8:30		https://scottrasmussen.com/trust-in-government-daily/	general	44	36	
92405	57173	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		12/25/2018	12/26/2018		TRUE	FALSE	12/27/2018 8:45		https://scottrasmussen.com/trust-in-government-daily/	general	45	35	
92349	57168	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		12/20/2018	12/24/2018		TRUE	FALSE	12/25/2018 8:24		https://scottrasmussen.com/trust-in-government-daily/	general	43	35	
92337	57162	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3019	rv	rv	Online	U.S. House		12/19/2018	12/21/2018		TRUE	FALSE	12/22/2018 8:39		https://scottrasmussen.com/trust-in-government-daily/	general	42	37	
92331	57157	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3018	rv	rv	Online	U.S. House		12/18/2018	12/20/2018		TRUE	FALSE	12/21/2018 8:58		https://scottrasmussen.com/trust-in-government-daily/	general	42	36	
92322	57151	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3018	rv	rv	Online	U.S. House		12/18/2018	12/19/2018		TRUE	FALSE	12/20/2018 9:06		https://scottrasmussen.com/trust-in-government-daily/	general	42	37	
92285	57143	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		12/14/2018	12/18/2018		TRUE	FALSE	12/18/2018 17:01		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92249	57131	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		12/13/2018	12/17/2018		TRUE	FALSE	12/17/2018 19:52		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92236	57103	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		12/12/2018	12/14/2018		TRUE	FALSE	12/14/2018 19:25		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92300	57149	2018		294	McLaughlin & Associates				McLaughlin & Associates	203	McLaughlin & Associates	C/D	1000	lv	lv	Live Phone	U.S. House		12/10/2018	12/14/2018			FALSE	12/19/2018 23:03		http://mclaughlinonline.com/pols/wp-content/uploads/2018/12/National-Monthly-Omnibus-December-1.pdf	general	47	43	
92241	57127	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5003	rv	rv	Online	U.S. House		12/9/2018	12/14/2018		TRUE	FALSE	12/16/2018 9:57		https://scottrasmussen.com/crosstabs-dec-9-14/	general	43	37	
92207	57099	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3002	rv	rv	Online	U.S. House		12/11/2018	12/13/2018		TRUE	FALSE	12/13/2018 21:47		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92185	57086	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		12/10/2018	12/12/2018		TRUE	FALSE	12/12/2018 15:56		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92182	57076	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		12/7/2018	12/11/2018		TRUE	FALSE	12/12/2018 10:29		https://scottrasmussen.com/trust-in-government-daily/	general	42	38	
92301	57062	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3004	rv	rv	Online	U.S. House		12/6/2018	12/10/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	43	37	
92150	57075	2018		1102	Emerson College				Emerson College	88	Emerson College	A-	800	rv	rv	IVR/Online	U.S. House		12/6/2018	12/9/2018			FALSE	12/11/2018 13:52		https://www.emerson.edu/news-events/emerson-college-today/emerson-college-national-poll-trumps-disapproval-matches-all-time-low-americans-are-optimistic-about-new-year-despite-belt	general	46.2	44.2	
92302	57031	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3003	rv	rv	Online	U.S. House		12/5/2018	12/7/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	37	
92092	57032	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5018	rv	rv	Online	U.S. House		12/2/2018	12/7/2018		TRUE	FALSE	12/8/2018 22:09		https://scottrasmussen.com/crosstabs-dec-2-7/	general	43	37	
92303	57104	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		12/4/2018	12/6/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	37	
92304	57105	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		12/3/2018	12/5/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	43	38	
92305	57106	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/30/2018	12/4/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	38	
92306	57107	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/29/2018	12/3/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	43	39	
124055	66565	2020		552	Winston Group	1312	Winning the Issues		Winston Group	385	Winston Group	B/C	1000	rv	rv	Live Phone	U.S. House		11/30/2018	12/2/2018			FALSE	5/29/2020 12:11		https://www.winningtheissues.org/wp-content/uploads/2018/12/WTI-Nov-2018-Aggs.pdf	general	47	41	
92307	57108	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/28/2018	11/30/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	39	
92020	56999	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5033	rv	rv	Online	U.S. House		11/25/2018	11/30/2018		TRUE	FALSE	12/2/2018 8:45		https://scottrasmussen.com/weekly-crosstabs-nov-25-30/	general	44	38	
92308	57109	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/27/2018	11/29/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	37	
92309	57110	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/26/2018	11/28/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	37	
92310	57111	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/23/2018	11/27/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	37	
92311	57112	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/22/2018	11/26/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	37	
92312	57113	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/21/2018	11/23/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	37	
91849	56920	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5011	rv	rv	Online	U.S. House		11/18/2018	11/23/2018		TRUE	FALSE	11/25/2018 8:22		https://scottrasmussen.com/crosstabs-nov-18-23-weekly/	general	45	38	
92313	57114	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/20/2018	11/22/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	37	
92314	57115	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/19/2018	11/21/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	38	
92315	57116	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/16/2018	11/20/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	44	38	
92316	57117	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/15/2018	11/19/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	38	
92317	57118	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/14/2018	11/16/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	37	
91797	56898	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5044	rv	rv	Online	U.S. House		11/11/2018	11/16/2018		TRUE	FALSE	11/18/2018 20:20		https://scottrasmussen.com/crosstabs-nov-11-16/	general	45	37	
92318	57119	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/13/2018	11/15/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	45	38	
92319	57120	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/12/2018	11/14/2018		TRUE	FALSE	12/19/2018 23:03		https://scottrasmussen.com/trust-in-government-daily/	general	46	37	
91663	56842	2018		568	YouGov	352	Economist		YouGov	391	YouGov	B	1290	rv	rv	Online	U.S. House		11/4/2018	11/6/2018			FALSE	11/9/2018 9:47		https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ylp5ygohjs/econTabReport.pdf	general	49	43	
91659	56846	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		11/4/2018	11/6/2018		TRUE	FALSE	11/8/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	45	38	
91660	56846	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	1944	lv	lv	Online	U.S. House		11/4/2018	11/6/2018		TRUE	FALSE	11/8/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	53	40	
91661	56846	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	2324	lv	lv	Online	U.S. House		11/4/2018	11/6/2018		TRUE	FALSE	11/8/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	50	40	
91516	56792	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3005	rv	rv	Online	U.S. House		11/3/2018	11/5/2018		TRUE	FALSE	11/5/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	45	38	
91517	56792	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	1922	lv	lv	Online	U.S. House		11/3/2018	11/5/2018		TRUE	FALSE	11/5/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	52	40	
91518	56792	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	2305	lv	lv	Online	U.S. House		11/3/2018	11/5/2018		TRUE	FALSE	11/5/2018 15:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	50	41	
91421	56744	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/2/2018	11/4/2018		TRUE	FALSE	11/4/2018 15:51		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	45	38	
91422	56744	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	1890	lv	lv	Online	U.S. House		11/2/2018	11/4/2018		TRUE	FALSE	11/4/2018 15:51		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	52	40	
91423	56744	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	2295	lv	lv	Online	U.S. House		11/2/2018	11/4/2018		TRUE	FALSE	11/4/2018 15:51	dummy note	https://scottrasmussen.com/generic-congressional-ballot-daily/	general	51	41	
91662	56844	2018		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1963	rv	rv	Online	U.S. House		11/2/2018	11/4/2018			FALSE	11/8/2018 15:52		https://morningconsult.com/wp-content/uploads/2018/11/181103_crosstabs_POLITICO_Registered-Voters_v1_ML-.pdf	general	44	41	
91521	56794	2018		1416	Harris Insights & Analytics	960	Hill.TV		HarrisX	133	Harris Insights & Analytics	C	1000	rv	rv	Online	U.S. House		11/2/2018	11/3/2018		TRUE	FALSE	11/5/2018 17:13		https://thehill.com/hilltv/what-americas-thinking/414976-democrats-hold-6-point-generic-ballot-lead-in-final-american	general	43	37	
91373	56725	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		11/1/2018	11/3/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	45	38	
91374	56725	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	1914	lv	lv	Online	U.S. House		11/1/2018	11/3/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	51	42	
91375	56725	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	2315	lv	lv	Online	U.S. House		11/1/2018	11/3/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	50	42	
91402	56734	2018		335	NBC News/The Wall Street Journal				NBC News/The Wall Street Journal	221	NBC News/The Wall Street Journal	A-	1000	rv	rv	Live Phone	U.S. House		11/1/2018	11/3/2018			FALSE	11/4/2018 9:03		https://www.nbcnews.com/politics/first-read/democrats-hold-7-point-edge-final-national-nbc-wsj-poll-n931001	general	49	43	
91403	56734	2018		335	NBC News/The Wall Street Journal				NBC News/The Wall Street Journal	221	NBC News/The Wall Street Journal	A-	774	lv	lv	Live Phone	U.S. House		11/1/2018	11/3/2018			FALSE	11/4/2018 9:03		https://www.nbcnews.com/politics/first-read/democrats-hold-7-point-edge-final-national-nbc-wsj-poll-n931001	general	50	43	
91465	56767	2018		1361	SSRS	143	CNN		CNN/SSRS	297	SSRS	B/C	1380	rv	rv	Live Phone	U.S. House		11/1/2018	11/3/2018			FALSE	11/5/2018 8:45		http://cdn.cnn.com/cnn/2018/images/11/04/rel10a.-.2018.pdf	general	53	42	
91466	56767	2018		1361	SSRS	143	CNN		CNN/SSRS	297	SSRS	B/C	1151	lv	lv	Live Phone	U.S. House		11/1/2018	11/3/2018			FALSE	11/5/2018 8:46		http://cdn.cnn.com/cnn/2018/images/11/04/rel10a.-.2018.pdf	general	55	42	
91467	56768	2018		1300	USC Dornsife/Los Angeles Times				USC Dornsife/Los Angeles Times	343	USC Dornsife/Los Angeles Times	B/C	2521	lv	lv	Online	U.S. House		10/28/2018	11/3/2018			FALSE	11/5/2018 8:46		https://drive.google.com/file/d/1Kwhd8oKSfREBcyKFCOopKMvpSFjwxGPo/view	general	56	41	
91427	56747	2018		228	IBD/TIPP				IBD/TIPP	144	IBD/TIPP	A/B	798	lv	lv	Live Phone	U.S. House		10/25/2018	11/3/2018			FALSE	11/4/2018 18:26		https://www.investors.com/politics/midterm-elections-democrats-generic-ballot-trump-approval-bid-tipp/	general	50	41	
91376	56726	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	3000	rv	rv	Online	U.S. House		10/31/2018	11/2/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	45	38	
91377	56726	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	1932	lv	lv	Online	U.S. House		10/31/2018	11/2/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	51	41	
91378	56726	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	2348	lv	lv	Online	U.S. House		10/31/2018	11/2/2018		TRUE	FALSE	11/3/2018 20:52		https://scottrasmussen.com/generic-congressional-ballot-daily/	general	49	42	
91462	56766	2018		1189	Morning Consult	538	Politico		Morning Consult	218	Morning Consult	B/C	1961	rv	rv	Online	U.S. House		10/30/2018	11/2/2018			FALSE	11/5/2018 1:08		https://morningconsult.com/wp-content/uploads/2018/11/181064_crosstabs_POLITICO_Registered-Voters_v1_ML-2.pdf	general	43	40	
91326	56699	2018		1416	Harris Insights & Analytics	985	ScottRasmussen.com		HarrisX	133	Harris Insights & Analytics	C	5000	rv	rv	Online	U.S. House		10/28/2018	11/2/2018		TRUE	FALSE	11/3/2018 10:23		https://scottrasmussen.com/crosstabs-week-ending-november-2-2018/	general	44	37	
